word,freq_zipf,language,source,n_density,old20,gender
repleta,3.33,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,feminine
repleto,3.51,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,masculine
replica,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.1,feminine
reporta,3.69,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.75,feminine
reportado,3.64,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,masculine
reportera,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,feminine
reportero,3.72,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,masculine
repositorio,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.3,masculine
reposo,3.7,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.1,masculine
represa,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.05,feminine
represalia,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.5,feminine
representa,4.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
representaba,3.78,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
representada,3.85,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
representado,3.99,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
represiva,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.0,feminine
reprimido,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.05,masculine
reproducido,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.2,masculine
reproductiva,3.37,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.85,feminine
republica,3.87,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
republicana,3.85,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.25,feminine
republicano,4.03,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.2,masculine
repudio,3.56,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,masculine
repuesto,3.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,masculine
república,5.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.0,feminine
requerida,3.61,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
requerido,3.73,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,masculine
requeriría,3.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.35,feminine
requería,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,feminine
requiera,3.54,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
requisito,4.01,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,masculine
resaca,3.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.0,feminine
resalta,3.62,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,feminine
rescata,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,feminine
rescatada,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
rescatado,3.45,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,masculine
resentido,3.31,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.7,masculine
reserva,4.55,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.35,feminine
reservada,3.58,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
reservado,3.87,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,masculine
reseña,4.1,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.2,feminine
resfriado,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,masculine
resguardo,3.41,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.5,masculine
residencia,4.5,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.5,feminine
residuo,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,masculine
residía,3.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,feminine
resina,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,feminine
resistencia,4.72,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,feminine
resistido,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,masculine
resolverlo,3.32,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,masculine
resonancia,3.69,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.7,feminine
respalda,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
respaldada,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.15,feminine
respaldado,3.37,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.9,masculine
respaldo,4.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,masculine
respecta,4.0,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
respectiva,3.51,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.8,feminine
respectivo,3.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.8,masculine
respecto,5.26,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
respeta,4.0,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.75,feminine
respetada,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
respetado,3.69,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.15,masculine
respeto,4.97,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.9,masculine
respetuosa,3.39,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.4,feminine
respetuoso,3.54,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,masculine
respira,3.76,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,feminine
respiratoria,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.25,feminine
respiratorio,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.1,masculine
respiro,3.73,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,masculine
responda,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.05,feminine
respondido,3.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,masculine
respondo,3.74,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.2,masculine
respondía,3.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.35,feminine
respuesta,5.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,feminine
resta,3.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",5,1.45,feminine
restaurada,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.25,feminine
restaurado,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.05,masculine
resto,5.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.65,masculine
restrepo,3.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.9,masculine
restringida,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.25,feminine
restringido,3.6,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.75,masculine
resucitado,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.0,masculine
resuelta,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.8,feminine
resuelto,4.05,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,masculine
resuelva,3.59,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
resulta,4.89,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.65,feminine
resultaba,3.62,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
resultado,5.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.1,masculine
resultara,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
resultaría,3.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.0,feminine
resulto,3.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.95,masculine
resumida,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,feminine
resumido,3.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,masculine
reta,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",15,1.0,feminine
retablo,3.44,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,masculine
retaguardia,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.85,feminine
retenido,3.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,masculine
retina,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.75,feminine
retira,3.84,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.7,feminine
retirada,4.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
retirado,4.09,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.0,masculine
retiro,4.41,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.75,masculine
reto,4.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",12,1.15,masculine
retoma,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.3,feminine
retorno,4.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,masculine
retrasa,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.2,feminine
retrasada,3.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,feminine
retrasado,3.66,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.45,masculine
retraso,4.09,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.1,masculine
retrata,3.41,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.2,feminine
retratado,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,masculine
retrato,4.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.15,masculine
retro,3.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.75,masculine
retroceso,3.75,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.55,masculine
retuvo,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,masculine
retórica,3.9,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
reunida,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.25,feminine
reunido,4.09,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.95,masculine
reunía,3.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.3,feminine
revancha,3.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.35,feminine
revela,4.33,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,feminine
revelada,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
revelado,3.8,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
reverencia,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.85,feminine
reversa,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
reverso,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
revienta,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,feminine
revilla,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.4,feminine
revisa,3.99,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.7,feminine
revisada,3.46,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
revisado,3.71,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,masculine
reviso,3.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.85,masculine
revista,4.9,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.85,feminine
revuelo,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.45,masculine
revuelta,3.86,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.05,feminine
revuelto,3.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.95,masculine
reyna,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.9,feminine
reynosa,3.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,feminine
reza,3.82,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",7,1.55,feminine
rezo,3.5,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.75,masculine
reía,3.45,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",6,1.45,feminine
reído,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,masculine
reúna,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.8,feminine
ria,3.33,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",18,1.0,feminine
riachuelo,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.95,masculine
ribeiro,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,masculine
ribera,3.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,feminine
rica,4.76,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",13,1.1,feminine
ricardo,4.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,masculine
rico,4.96,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",8,1.5,masculine
ridiculo,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,masculine
ridícula,3.77,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,feminine
ridículo,4.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,3.3,masculine
riego,3.85,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.7,masculine
rienda,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,feminine
riera,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.75,feminine
riesgo,4.89,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.3,masculine
riesgoso,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.35,masculine
rigurosa,3.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.45,feminine
riguroso,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.5,masculine
rihanna,3.31,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
rima,3.54,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",10,1.35,feminine
rinda,3.26,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.65,feminine
rindo,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.7,masculine
rio,4.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",15,1.0,masculine
rioja,3.92,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.95,feminine
